Id,SalePrice
2816,200492.3076923077
2817,113572.41379310345
2818,139016.9659090909
2819,176675.0
2820,109987.59523809524
2821,102006.35
2822,175336.16981132075
2823,257485.0
2824,219862.5
2825,134212.92682926828
2826,117086.66666666667
2827,158930.4347826087
2828,211817.05263157896
2829,175336.16981132075
2830,228646.92857142858
2831,198575.84931506848
2832,211817.05263157896
2833,264018.6206896552
2834,198575.84931506848
2835,223041.92
2836,176675.0
2837,163321.11320754717
2838,143244.3396226415
2839,175336.16981132075
2840,198575.84931506848
2841,198575.84931506848
2842,198575.84931506848
2843,139016.9659090909
2844,139016.9659090909
2845,117086.0
2846,198575.84931506848
2847,211817.05263157896
2848,267725.0
2849,278330.55555555556
2850,237942.17647058822
2851,228646.92857142858
2852,311500.0
2853,278330.55555555556
2854,139016.9659090909
2855,198575.84931506848
2856,198575.84931506848
2857,176675.0
2858,198575.84931506848
2859,142582.22222222222
2860,117086.0
2861,109479.5
2862,198575.84931506848
2863,117086.0
2864,278330.55555555556
2865,139016.9659090909
2866,155641.44827586206
2867,67562.42857142857
2868,113572.41379310345
2869,134212.92682926828
2870,182515.7894736842
2871,134212.92682926828
2872,67562.42857142857
2873,109987.59523809524
2874,158930.4347826087
2875,89175.0
2876,155641.44827586206
2877,144079.54545454544
2878,155641.44827586206
2879,184950.0
2880,102006.35
2881,144079.54545454544
2882,158930.4347826087
2883,155641.44827586206
2884,176675.0
2885,175336.16981132075
2886,249500.0
2887,117086.0
2888,139016.9659090909
2889,67562.42857142857
2890,67562.42857142857
2891,144079.54545454544
2892,67562.42857142857
2893,117086.0
2894,67562.42857142857
2895,315625.0
2896,267725.0
2897,182515.7894736842
2898,175336.16981132075
2899,267725.0
2900,163321.11320754717
2901,219862.5
2902,163321.11320754717
2903,400877.125
2904,379874.6666666667
2905,134212.92682926828
2906,198575.84931506848
2907,113572.41379310345
2908,117086.0
2909,134212.92682926828
2910,67562.42857142857
2911,67562.42857142857
2912,163321.11320754717
2913,67562.42857142857
2914,67562.42857142857
2915,67562.42857142857
2916,67562.42857142857
2917,163321.11320754717
2918,117086.0
2919,228646.92857142858
